time,fx,fy,fz,fn_sum,fworld_mag,ncon,freewheel_vel,drive_vel
0.31900000000000023,0,0,0,0,0,0,-0.31287994297623484,0.32612540745260604
0.32000000000000023,0,0,0,0,0,0,-0.31240093245147832,0.32842548485005751
0.32100000000000023,1105.0855307975403,513.06693899779611,2315.1086512162069,2565.3346949889806,2616.1383337290813,1,-0.31639674968108444,0.32605511741067339
0.32200000000000023,934.73023853570317,434.00772044974394,1958.4041759597442,2170.0386022487196,2213.0138356231669,1,-0.31969781607175329,0.3244050029106012
0.32300000000000023,837.78866637907197,389.02662333665626,1755.4637541415632,1945.1331166832811,1983.6543437007203,1,-0.32260216628022581,0.32316476772101255
0.32400000000000023,689.44657519008899,320.16943104504435,1444.775080886759,1600.8471552252215,1632.5501765545805,1,-0.32490198163781442,0.3225516121541957
0.32500000000000023,643.11035187204504,298.67508356964936,1347.8053323638544,1493.3754178482468,1522.9500793455979,1,-0.3270112178608417,0.32213438081706275
0.32600000000000023,562.21048103728572,261.12393898056393,1178.372675654844,1305.6196949028197,1331.4760603281072,1,-0.3287899706164305,0.3220591237381753
0.32700000000000023,498.17362451059859,231.39960102942177,1044.2544822773625,1156.9980051471089,1179.9110810866066,1,-0.33030694811816347,0.32225455841924
0.32800000000000024,510.00442531374614,236.91351555046936,1069.1565986432754,1184.5675777523468,1208.026638825711,1,-0.33187018398884216,0.32240016392155113
0.32900000000000024,0,0,0,0,0,0,-0.33136209993119575,0.32470024189023822
0.33000000000000024,504.9485797478136,234.60223035207775,1058.7644185393176,1173.0111517603887,1196.2413504976337,1,-0.33290439509916142,0.32486748813664501
0.33100000000000024,462.08571443250588,214.70449193408513,968.98259217296629,1073.5224596704256,1094.7823940279247,1,-0.33427090050337727,0.32521593282021671
0.33200000000000024,0,0,0,0,0,0,-0.33375914101525589,0.32751601035712868
0.33300000000000024,513.81990436772571,238.77991099300644,1077.6758572136816,1193.8995549650322,1217.5434256072883,1,-0.33533558615052078,0.32764624276800614
0.33400000000000024,0,0,0,0,0,0,-0.33482219665816942,0.32994631993224993
0.33500000000000024,0,0,0,0,0,0,-0.33430959315090802,0.33224639674379569
0.33600000000000024,0,0,0,0,0,0,-0.33379777442541525,0.33454647320264347
0.33700000000000024,0,0,0,0,0,0,-0.33328673928021191,0.33684654930879332
0.33800000000000024,728.53137266074032,338.68691634308129,1528.7127662182622,1693.4345817154065,1726.9711954319387,1,-0.33574036296719939,0.33607116362780565
0.33900000000000025,0,0,0,0,0,0,-0.3352263537727555,0.33837123950015668
0.34000000000000025,0,0,0,0,0,0,-0.33471313151214832,0.34067131501980985
0.34100000000000025,0,0,0,0,0,0,-0.33420069498060401,0.34297139018676526
0.34200000000000025,0,0,0,0,0,0,-0.33368904297519308,0.34527146500102296
0.34300000000000025,918.49096604903355,427.13479584169465,1928.076163110386,2135.6739792084732,2177.9686589312714,1,-0.33691968171228615,0.34369567054701805
0.34400000000000025,823.78158143073142,383.11821786614752,1729.4140995200673,1915.5910893307375,1953.5272689123783,1,-0.3397604754711086,0.34251978315768217
0.34500000000000025,0,0,0,0,0,0,-0.33924031159579332,0.34481985804119009
0.34600000000000025,759.14177072874668,353.10539382949395,1593.9853357926079,1765.5269691474696,1800.4912934914548,1,-0.34181585653931151,0.34391721453968871
0.34700000000000025,0,0,0,0,0,0,-0.34129254593252256,0.34621728920891198
0.34800000000000025,0,0,0,0,0,0,-0.34077003649977494,0.34851736352543755
0.34900000000000025,0,0,0,0,0,0,-0.34024832701449337,0.35081743748926553
0.35000000000000026,0,0,0,0,0,0,-0.3397274162519805,0.35311751110039596
